State,District,Year,Season,Crop,Area,Production
Bihar,26,2004,1,34,12,10
Bihar,26,2004,1,36,35,47
Bihar,26,2004,1,40,199,143
Bihar,26,2005,1,0,1347,2139
Bihar,26,2005,1,5,7,7
Bihar,26,2005,1,15,17,172
Bihar,26,2005,1,18,6179,14145
Bihar,26,2005,1,20,9,53
Bihar,26,2005,1,21,324,131
Bihar,26,2005,1,25,35,18
Bihar,26,2005,1,28,16,6
Bihar,26,2005,1,33,85,69
Bihar,26,2005,1,34,1,1
Bihar,26,2005,1,36,40,53
Bihar,26,2005,1,40,269,206
Bihar,26,2006,1,0,1419,1721
Bihar,26,2006,1,15,15,153
Bihar,26,2006,1,18,6143,6175
Bihar,26,2006,1,20,9,56
Bihar,26,2006,1,21,546,277
Bihar,26,2006,1,28,18,16
Bihar,26,2006,1,32,1,1
Bihar,26,2006,1,33,66,51
Bihar,26,2006,1,40,515,404
Bihar,26,2007,1,0,1412,1843
Bihar,26,2007,1,5,7,7
Bihar,26,2007,1,9,16,26
Bihar,26,2007,1,15,14,132
Bihar,26,2007,1,20,9,58
Bihar,26,2007,1,21,519,278
Bihar,26,2007,1,25,1,1
Bihar,26,2007,1,28,31,19
Bihar,26,2007,1,32,1,5.55
Bihar,26,2007,1,33,73,59
Bihar,26,2007,1,34,1,1
Bihar,26,2007,1,40,504,383
Bihar,26,2008,1,0,1329,1239
Bihar,26,2008,1,5,7,7
Bihar,26,2008,1,9,16,26
Bihar,26,2008,1,15,16,128
Bihar,26,2008,1,20,9,60
Bihar,26,2008,1,21,473,269
Bihar,26,2008,1,25,1,1
Bihar,26,2008,1,27,2209,12286
Bihar,26,2008,1,28,29,24
Bihar,26,2008,1,32,1,55.55
Bihar,26,2008,1,33,76,60
Bihar,26,2008,1,34,1,1
Bihar,26,2008,1,37,140,1695
Bihar,26,2008,1,40,484,396
Bihar,26,2009,1,0,1336,3134
Bihar,26,2009,1,15,14,128
Bihar,26,2009,1,20,4,28
Bihar,26,2009,1,21,444,294
Bihar,26,2009,1,25,193,168
Bihar,26,2009,1,28,36,25
Bihar,26,2009,1,32,1,1
Bihar,26,2009,1,34,9,7
Bihar,26,2009,1,40,227,225
Bihar,26,2010,1,0,1569,4572
Bihar,26,2010,1,15,14,128
Bihar,26,2010,1,20,7,120
Bihar,26,2010,1,21,476,311
Bihar,26,2010,1,25,24,20
Bihar,26,2010,1,28,31,48
Bihar,26,2010,1,33,73,58
Bihar,26,2010,1,34,15,11
Bihar,26,2010,1,40,439,383
Bihar,26,2011,1,0,1496,6030
Bihar,26,2011,1,1,2,2
Bihar,26,2011,1,15,29,335
Bihar,26,2011,1,20,2,25
Bihar,26,2011,1,21,81,38
Bihar,26,2011,1,28,18,31
Bihar,26,2011,1,33,35,31
Bihar,26,2011,1,40,296,265
Bihar,26,2012,1,0,1342,2298
Bihar,26,2012,1,20,1,3
Bihar,26,2012,1,21,195,81
Bihar,26,2012,1,28,13,25
Bihar,26,2012,1,33,15,13
Bihar,26,2012,1,40,334,300
Bihar,26,2013,1,0,1673,3389
Bihar,26,2013,1,21,157,47
Bihar,26,2014,1,0,1415,2389
Bihar,26,2014,1,21,172,85
Bihar,26,2014,1,33,97,87
Bihar,26,2014,1,34,8,6
Bihar,26,2014,1,40,3,3
Bihar,27,1997,1,0,324,420
Bihar,27,1997,1,1,4,2
Bihar,27,1997,1,9,21,30
Bihar,27,1997,1,15,26517,250438
Bihar,27,1997,1,18,6900,11375
Bihar,27,1997,1,20,2465,22555
Bihar,27,1997,1,25,361,202
Bihar,27,1997,1,33,46,21
Bihar,27,1998,1,0,247,372
Bihar,27,1998,1,4,118,89
Bihar,27,1998,1,15,35627,168634
Bihar,27,1998,1,18,6927,5692
Bihar,27,1998,1,20,2463,15448
Bihar,27,1998,1,22,34,21
Bihar,27,1998,1,25,4099,2616
Bihar,27,1998,1,28,44,27
Bihar,27,1998,1,33,42,22
Bihar,27,1998,1,36,1927,971
Bihar,27,1999,1,0,200,168
Bihar,27,1999,1,9,16,23
Bihar,27,1999,1,13,1330,1184
Bihar,27,1999,1,14,43,52
Bihar,27,1999,1,15,33278,242560
Bihar,27,1999,1,18,7394,12554
Bihar,27,1999,1,20,9878,62067
Bihar,27,1999,1,21,3164,1631
Bihar,27,1999,1,28,172,119
Bihar,27,1999,1,30,21361,17118
Bihar,27,1999,1,33,54,25
Bihar,27,1999,1,36,4868,2518
Bihar,27,1999,1,40,3262,2515
Bihar,27,2000,1,0,182,318
Bihar,27,2000,1,9,11,15
Bihar,27,2000,1,13,1147,1058
Bihar,27,2000,1,15,20577,167588
Bihar,27,2000,1,18,9296,21693
Bihar,27,2000,1,20,14794,98216
Bihar,27,2000,1,21,3788,1651
Bihar,27,2000,1,25,77,40
Bihar,27,2000,1,28,175,454
Bihar,27,2000,1,30,25315,45343
Bihar,27,2000,1,33,9,4
Bihar,27,2000,1,34,143,74
Bihar,27,2000,1,36,3190,4581
Bihar,27,2000,1,40,3042,2105
Bihar,27,2001,1,0,156,187
Bihar,27,2001,1,9,3,4
Bihar,27,2001,1,13,1038,1026
Bihar,27,2001,1,15,20734,137766
Bihar,27,2001,1,20,3724,25468
Bihar,27,2001,1,21,3997,1888
Bihar,27,2001,1,25,215,125
Bihar,27,2001,1,28,99,74
Bihar,27,2001,1,30,20748,43473
Bihar,27,2001,1,34,143,113
Bihar,27,2001,1,36,3208,3752
Bihar,27,2001,1,40,1499,960
Bihar,27,2002,1,0,157,322
Bihar,27,2002,1,12,73,36
Bihar,27,2002,1,13,1362,1084
Bihar,27,2002,1,15,29362,195910
Bihar,27,2002,1,20,4942,29460
Bihar,27,2002,1,21,4156,2811
Bihar,27,2002,1,25,149,82
Bihar,27,2002,1,28,31,26
Bihar,27,2002,1,33,75,58
Bihar,27,2002,1,36,3280,4323
Bihar,27,2002,1,40,118,89
Bihar,27,2003,1,0,7,8
Bihar,27,2003,1,9,3,5
Bihar,27,2003,1,12,62,31
Bihar,27,2003,1,13,1126,831
Bihar,27,2003,1,15,30825,219543
Bihar,27,2003,1,18,11319,24395
Bihar,27,2003,1,20,4254,29164
Bihar,27,2003,1,21,2847,1253
Bihar,27,2003,1,28,22,5
Bihar,27,2003,1,33,7,5
Bihar,27,2003,1,34,442,328
Bihar,27,2003,1,36,4276,6387
Bihar,27,2003,1,40,120,89
Bihar,27,2004,1,0,9,11
Bihar,27,2004,1,9,2,3
Bihar,27,2004,1,12,78,39
Bihar,27,2004,1,13,703,695
Bihar,27,2004,1,14,111,113
Bihar,27,2004,1,15,30490,248154
Bihar,27,2004,1,18,10013,20488
Bihar,27,2004,1,20,3348,30746
Bihar,27,2004,1,21,543,404
Bihar,27,2004,1,28,100,86
Bihar,27,2004,1,33,40,30
Bihar,27,2004,1,34,441,327
Bihar,27,2004,1,36,3707,5157
Bihar,27,2004,1,40,225,172
Bihar,27,2005,1,0,80,86
Bihar,27,2005,1,12,24,12
Bihar,27,2005,1,13,546,486
Bihar,27,2005,1,15,24202,187431
Bihar,27,2005,1,18,15584,31267
Bihar,27,2005,1,20,2114,14281
Bihar,27,2005,1,21,457,299
Bihar,27,2005,1,25,4,2
Bihar,27,2005,1,28,36,28
Bihar,27,2005,1,33,8,6
Bihar,27,2005,1,34,361,267
Bihar,27,2005,1,36,5050,6831
Bihar,27,2005,1,40,66,45
Bihar,27,2006,1,0,64,79
Bihar,27,2006,1,15,26897,225337
Bihar,27,2006,1,18,13795,38097
Bihar,27,2006,1,20,3314,21872
Bihar,27,2006,1,21,575,283
Bihar,27,2006,1,28,53,32
Bihar,27,2006,1,33,7,5
Bihar,27,2006,1,40,837,651
Bihar,27,2007,1,0,118,125
Bihar,27,2007,1,15,26418,252585
Bihar,27,2007,1,20,2564,18959
Bihar,27,2007,1,21,370,184
Bihar,27,2007,1,25,206,143
Bihar,27,2007,1,33,7,7
Bihar,27,2007,1,34,235,169
Bihar,27,2007,1,40,266,214
Bihar,27,2008,1,0,149,171
Bihar,27,2008,1,9,1,2
Bihar,27,2008,1,15,24825,40685
Bihar,27,2008,1,20,2275,17480
Bihar,27,2008,1,21,614,320
Bihar,27,2008,1,25,217,126
Bihar,27,2008,1,27,7050,44133
Bihar,27,2008,1,33,8,6
Bihar,27,2008,1,34,287,213
Bihar,27,2008,1,37,224,3039
Bihar,27,2008,1,40,130,112
Bihar,27,2009,1,0,104,140
Bihar,27,2009,1,13,783,754
Bihar,27,2009,1,15,26723,303009
Bihar,27,2009,1,20,3001,22041
Bihar,27,2009,1,21,823,546
Bihar,27,2009,1,40,258,255
Bihar,27,2010,1,0,146,83
Bihar,27,2010,1,13,391,369
Bihar,27,2010,1,15,21289,244350
Bihar,27,2010,1,20,3053,21490
Bihar,27,2010,1,21,812,531
Bihar,27,2010,1,33,12,9
Bihar,27,2010,1,40,171,149
Bihar,27,2011,1,0,140,266
Bihar,27,2011,1,13,485,462
Bihar,27,2011,1,15,24977,305413
Bihar,27,2011,1,20,3011,45165
Bihar,27,2011,1,21,599,333
Bihar,27,2011,1,33,13,11
Bihar,27,2011,1,40,173,148
Bihar,27,2012,1,0,118,117
Bihar,27,2012,1,13,472,457
Bihar,27,2012,1,15,19616,62850
Bihar,27,2012,1,20,841,2355
Bihar,27,2012,1,21,495,493
Bihar,27,2012,1,33,1,1
Bihar,27,2012,1,40,167,142
Bihar,27,2013,1,0,108,180
Bihar,27,2013,1,13,472,449
Bihar,27,2013,1,15,24841,332455
Bihar,27,2013,1,20,2881,47569
Bihar,27,2013,1,21,519,458
Bihar,27,2013,1,33,1,1
Bihar,27,2013,1,40,167,152
Bihar,27,2014,1,0,118,170
Bihar,27,2014,1,13,242,232
Bihar,27,2014,1,15,21183,405654
Bihar,27,2014,1,20,1501,27226
Bihar,27,2014,1,21,379,157
Bihar,27,2014,1,33,2,2
Bihar,27,2014,1,40,122,112
Bihar,28,1997,1,0,1229,1395
Bihar,28,1997,1,1,18,11
Bihar,28,1997,1,7,200,400
Bihar,28,1997,1,12,19,9
Bihar,28,1997,1,14,19,16
Bihar,28,1997,1,18,294,141
Bihar,28,1997,1,20,14,95
Bihar,28,1997,1,25,38,20
Bihar,28,1997,1,33,315,189
Bihar,28,1997,1,34,4,4
Bihar,28,1998,1,0,1330,2201
Bihar,28,1998,1,1,38,22
Bihar,28,1998,1,4,63,54
Bihar,28,1998,1,12,6,3
Bihar,28,1998,1,14,13,14
Bihar,28,1998,1,18,254,492
Bihar,28,1998,1,20,21,131
Bihar,28,1998,1,25,406,234
Bihar,28,1998,1,28,61,52
Bihar,28,1998,1,33,172,106
Bihar,28,1998,1,34,7,4
Bihar,28,1998,1,36,10,8
Bihar,28,1999,1,0,1101,1018
Bihar,28,1999,1,1,47,29
Bihar,28,1999,1,12,6,3
Bihar,28,1999,1,13,156,123
Bihar,28,1999,1,14,2642,3590
Bihar,28,1999,1,15,2,15
Bihar,28,1999,1,18,641,1405
Bihar,28,1999,1,20,1,8
Bihar,28,1999,1,21,171,94
Bihar,28,1999,1,28,68,67
Bihar,28,1999,1,30,575,775
Bihar,28,1999,1,33,314,158
Bihar,28,1999,1,36,27,20
Bihar,28,1999,1,40,80,57
Bihar,28,2000,1,0,1306,1618
Bihar,28,2000,1,1,49,42
Bihar,28,2000,1,13,155,120
Bihar,28,2000,1,15,2,17
Bihar,28,2000,1,18,618,1349
Bihar,28,2000,1,21,169,139
Bihar,28,2000,1,25,67,35
Bihar,28,2000,1,28,65,71
Bihar,28,2000,1,30,548,792
Bihar,28,2000,1,33,238,136
Bihar,28,2000,1,34,2,1
Bihar,28,2000,1,36,5,5
Bihar,28,2000,1,40,73,47
Bihar,28,2001,1,0,1580,1537
Bihar,28,2001,1,1,7,5
Bihar,28,2001,1,12,27,13
Bihar,28,2001,1,13,112,90
Bihar,28,2001,1,14,8,8
Bihar,28,2001,1,20,6,39
Bihar,28,2001,1,21,42,23
Bihar,28,2001,1,25,64,32
Bihar,28,2001,1,28,4,4
Bihar,28,2001,1,30,497,1011
Bihar,28,2001,1,33,188,142
Bihar,28,2001,1,40,32,20
Bihar,28,2002,1,0,1320,1725
Bihar,28,2002,1,1,8,13
Bihar,28,2002,1,12,41,20
Bihar,28,2002,1,13,197,157
Bihar,28,2002,1,14,8,9
Bihar,28,2002,1,20,2,12
Bihar,28,2002,1,21,134,82
Bihar,28,2002,1,28,67,46
Bihar,28,2002,1,33,389,356
Bihar,28,2002,1,34,5,4
Bihar,28,2002,1,36,19,21
Bihar,28,2002,1,40,63,54
Bihar,28,2003,1,0,1211,1376
Bihar,28,2003,1,1,30,31
Bihar,28,2003,1,12,43,21
Bihar,28,2003,1,13,180,133
Bihar,28,2003,1,14,10,10
Bihar,28,2003,1,18,554,668
Bihar,28,2003,1,20,5,35
Bihar,28,2003,1,21,179,101
Bihar,28,2003,1,25,13,7
Bihar,28,2003,1,28,75,51
Bihar,28,2003,1,33,569,509
Bihar,28,2003,1,36,18,29
Bihar,28,2003,1,40,94,66
Bihar,28,2004,1,0,1022,923
Bihar,28,2004,1,1,24,26
Bihar,28,2004,1,5,1,1
Bihar,28,2004,1,12,86,42
Bihar,28,2004,1,13,211,170
Bihar,28,2004,1,18,511,664
Bihar,28,2004,1,21,56,21
Bihar,28,2004,1,25,1,1
Bihar,28,2004,1,28,49,33
Bihar,28,2004,1,33,373,349
Bihar,28,2004,1,34,5,4
Bihar,28,2004,1,36,1,1
Bihar,28,2004,1,40,29,21
Bihar,28,2005,1,0,1508,1244
Bihar,28,2005,1,1,24,25
Bihar,28,2005,1,12,64,32
Bihar,28,2005,1,13,191,170
Bihar,28,2005,1,18,578,968
Bihar,28,2005,1,21,95,51
Bihar,28,2005,1,25,16,8
Bihar,28,2005,1,28,74,67
Bihar,28,2005,1,33,255,255
Bihar,28,2005,1,36,18,20
Bihar,28,2005,1,40,62,66
Bihar,28,2006,1,0,1521,2247
Bihar,28,2006,1,18,574,953
Bihar,28,2006,1,21,86,50
Bihar,28,2006,1,28,66,58
Bihar,28,2006,1,32,7,4
Bihar,28,2006,1,33,271,235
Bihar,28,2006,1,40,51,39
Bihar,28,2007,1,0,848,1141
Bihar,28,2007,1,12,57,38
Bihar,28,2007,1,21,69,36
Bihar,28,2007,1,33,56,51
Bihar,28,2007,1,40,42,37
Bihar,28,2008,1,0,778,762
Bihar,28,2008,1,12,65,32
Bihar,28,2008,1,14,6,6
Bihar,28,2008,1,21,73,42
Bihar,28,2008,1,27,1180,9145
Bihar,28,2008,1,33,82,77
Bihar,28,2008,1,37,13,189
Bihar,28,2008,1,40,43,35
Bihar,28,2009,1,0,480,1066
Bihar,28,2009,1,1,7,8
Bihar,28,2009,1,13,94,91
Bihar,28,2009,1,14,6,6
Bihar,28,2009,1,21,45,30
Bihar,28,2009,1,40,42,41
Bihar,28,2010,1,0,496,725
Bihar,28,2010,1,1,7,8
Bihar,28,2010,1,12,35,36
Bihar,28,2010,1,13,97,92
Bihar,28,2010,1,14,6,6
Bihar,28,2010,1,20,2,17
Bihar,28,2010,1,21,56,37
Bihar,28,2010,1,25,106,73
Bihar,28,2010,1,28,2,2
Bihar,28,2010,1,33,8,6
Bihar,28,2010,1,40,45,39
Bihar,28,2011,1,0,1078,2608
Bihar,28,2011,1,12,10,10
Bihar,28,2011,1,13,43,41
Bihar,28,2011,1,21,41,25
Bihar,28,2011,1,33,15,13
Bihar,28,2011,1,40,40,37
Bihar,28,2012,1,0,1078,2856
Bihar,28,2012,1,12,11,11
Bihar,28,2012,1,13,94,91
Bihar,28,2012,1,20,3,7
Bihar,28,2012,1,21,31,28
Bihar,28,2012,1,25,8,7
Bihar,28,2012,1,28,1,1
Bihar,28,2012,1,33,10,9
Bihar,28,2012,1,40,2,2
Bihar,28,2013,1,0,1116,1710
Bihar,28,2013,1,12,11,11
Bihar,28,2013,1,13,57,54
Bihar,28,2013,1,21,26,19
Bihar,28,2013,1,25,19,14
Bihar,28,2013,1,33,12,10
Bihar,28,2014,1,0,838,1053
Bihar,28,2014,1,21,6,5
Bihar,28,2014,1,25,241,182
Bihar,29,1997,1,0,5,5
Bihar,29,1997,1,9,3,4
Bihar,29,1997,1,15,403,2684
Bihar,29,1997,1,18,5111,13931
Bihar,29,1997,1,20,276,2058
Bihar,29,1997,1,25,293,169
Bihar,29,1997,1,33,8,5
Bihar,29,1997,1,34,421,188
Bihar,29,1998,1,0,8,10
Bihar,29,1998,1,4,1397,1040
Bihar,29,1998,1,15,279,1945
Bihar,29,1998,1,18,9009,11279
Bihar,29,1998,1,20,237,1809
Bihar,29,1998,1,25,1998,1429
Bihar,29,1998,1,28,1701,1488
Bihar,29,1998,1,33,5,3
Bihar,29,1998,1,34,128,67
Bihar,29,1998,1,36,2165,1873
Bihar,29,1999,1,0,3,10
Bihar,29,1999,1,13,827,307
Bihar,29,1999,1,14,119,144
Bihar,29,1999,1,15,3,30
Bihar,29,1999,1,18,10351,21369
Bihar,29,1999,1,20,56,486
Bihar,29,1999,1,28,1947,1902
Bihar,29,1999,1,30,16497,17285
Bihar,29,1999,1,33,2,1
Bihar,29,1999,1,36,1290,2192
Bihar,29,1999,1,40,1164,1118
Bihar,29,2000,1,0,12,16
Bihar,29,2000,1,13,680,336
Bihar,29,2000,1,15,2,17
Bihar,29,2000,1,18,7816,24396
Bihar,29,2000,1,20,100,831
Bihar,29,2000,1,28,2201,1798
Bihar,29,2000,1,30,21618,38797
Bihar,29,2000,1,33,2,1
Bihar,29,2000,1,34,170,90
Bihar,29,2000,1,36,972,1774
Bihar,29,2000,1,40,1357,806
Bihar,29,2001,1,0,12,15
Bihar,29,2001,1,13,591,292
Bihar,29,2001,1,15,33,221
Bihar,29,2001,1,20,117,761
Bihar,29,2001,1,28,2096,1958
Bihar,29,2001,1,30,7388,12350
Bihar,29,2001,1,33,5,3
Bihar,29,2001,1,34,88,70
Bihar,29,2001,1,36,775,1127
Bihar,29,2001,1,40,2487,1413
Bihar,29,2002,1,0,19,22
Bihar,29,2002,1,13,512,408
Bihar,29,2002,1,15,33,190
Bihar,29,2002,1,20,160,1182
Bihar,29,2002,1,21,10,5
Bihar,29,2002,1,28,1296,889
Bihar,29,2002,1,33,55,38
Bihar,29,2002,1,34,96,72
Bihar,29,2002,1,36,588,748
Bihar,29,2002,1,40,1397,1040
Bihar,29,2003,1,0,2,2
Bihar,29,2003,1,13,393,290
Bihar,29,2003,1,15,57,586
Bihar,29,2003,1,18,5093,12338
Bihar,29,2003,1,20,233,1951
Bihar,29,2003,1,25,12,7
Bihar,29,2003,1,28,1001,973
Bihar,29,2003,1,33,79,59
Bihar,29,2003,1,34,240,178
Bihar,29,2003,1,36,927,1273
Bihar,29,2003,1,40,1784,1327
Bihar,29,2004,1,0,1,1
Bihar,29,2004,1,9,3,5
Bihar,29,2004,1,13,565,457
Bihar,29,2004,1,15,53,416
Bihar,29,2004,1,18,5397,18828
Bihar,29,2004,1,20,210,1675
Bihar,29,2004,1,25,68,34
Bihar,29,2004,1,28,1120,833
Bihar,29,2004,1,33,39,31
Bihar,29,2004,1,34,97,73
Bihar,29,2004,1,36,396,575
Bihar,29,2004,1,40,2120,1579
Bihar,29,2005,1,13,340,292
Bihar,29,2005,1,15,73,1394
Bihar,29,2005,1,18,3567,12891
Bihar,29,2005,1,20,1709,29926
Bihar,29,2005,1,25,45,22
Bihar,29,2005,1,28,1655,2322
Bihar,29,2005,1,33,3,2
Bihar,29,2005,1,34,52,40
Bihar,29,2005,1,36,563,796
Bihar,29,2005,1,40,810,627
Bihar,29,2006,1,15,47,720
Bihar,29,2006,1,18,3995,11317
Bihar,29,2006,1,20,131,1507
Bihar,29,2006,1,28,1194,993
Bihar,29,2006,1,32,42,35
Bihar,29,2006,1,33,17,13
Bihar,29,2006,1,40,66,53
Bihar,29,2007,1,0,2,3
Bihar,29,2007,1,1,5,4
Bihar,29,2007,1,9,1,2
Bihar,29,2007,1,15,13,167
Bihar,29,2007,1,20,98,1120
Bihar,29,2007,1,28,990,760
Bihar,29,2007,1,32,54,238.88
Bihar,29,2007,1,33,1,1
Bihar,29,2007,1,40,8,6
Bihar,29,2008,1,14,17,18
Bihar,29,2008,1,15,9,96
Bihar,29,2008,1,20,33,352
Bihar,29,2008,1,27,423,3173
Bihar,29,2008,1,28,729,499
Bihar,29,2008,1,32,90,400
Bihar,29,2008,1,33,4,4
Bihar,29,2008,1,34,51,40
Bihar,29,2008,1,37,2,27
Bihar,29,2008,1,40,5,4
Bihar,29,2009,1,0,8,11
Bihar,29,2009,1,13,643,619
Bihar,29,2009,1,15,9,103
Bihar,29,2009,1,20,186,1452
Bihar,29,2009,1,28,882,1021
Bihar,29,2009,1,32,106,86
Bihar,29,2009,1,40,97,96
Bihar,29,2010,1,0,63,97
Bihar,29,2010,1,13,655,618
Bihar,29,2010,1,15,44,555
Bihar,29,2010,1,20,365,3934
Bihar,29,2010,1,28,874,852
Bihar,29,2010,1,31,5,4
Bihar,29,2010,1,33,11,9
Bihar,29,2010,1,40,3,3
Bihar,29,2011,1,0,68,129
Bihar,29,2011,1,13,663,631
Bihar,29,2011,1,14,17,18
Bihar,29,2011,1,15,5,75
Bihar,29,2011,1,20,80,1053
Bihar,29,2011,1,28,546,443
Bihar,29,2011,1,33,18,16
Bihar,29,2011,1,40,4,4
Bihar,29,2012,1,13,353,342
Bihar,29,2012,1,15,51,150
Bihar,29,2012,1,21,8,5
Bihar,29,2012,1,28,735,526
Bihar,29,2012,1,32,68,54
Bihar,29,2012,1,33,2,2
Bihar,29,2012,1,40,3,3
Bihar,29,2013,1,13,364,347
Bihar,29,2013,1,15,52,723
Bihar,29,2013,1,21,8,7
Bihar,29,2013,1,28,560,455
Bihar,29,2013,1,32,65,52
Bihar,29,2013,1,33,5,4
Bihar,29,2013,1,40,5,5
Bihar,29,2014,1,13,283,271
Bihar,29,2014,1,15,2,27
Bihar,29,2014,1,20,82,1133
Bihar,29,2014,1,21,21,9
Bihar,29,2014,1,28,253,501
Bihar,29,2014,1,32,7,6
Bihar,29,2014,1,33,2,2
Bihar,30,1997,1,0,1970,1515
Bihar,30,1997,1,5,22,17
Bihar,30,1997,1,9,11,8
Bihar,30,1997,1,15,65,585
Bihar,30,1997,1,18,18103,21621
Bihar,30,1997,1,20,1182,6547
Bihar,30,1997,1,25,169,99
Bihar,30,1997,1,33,344,317
Bihar,30,1997,1,34,216,99
Bihar,30,1998,1,0,2100,2421
Bihar,30,1998,1,4,1255,891
Bihar,30,1998,1,5,167,139
Bihar,30,1998,1,15,73,347
Bihar,30,1998,1,18,16592,25239
Bihar,30,1998,1,20,1193,6064
Bihar,30,1998,1,22,14,9
Bihar,30,1998,1,25,2013,1453
Bihar,30,1998,1,28,1015,937
Bihar,30,1998,1,33,445,451
Bihar,30,1998,1,34,187,143
Bihar,30,1998,1,36,354,217
Bihar,30,1999,1,0,2658,2926
Bihar,30,1999,1,9,9,13
Bihar,30,1999,1,13,93,51
Bihar,30,1999,1,14,79,96
Bihar,30,1999,1,18,16065,33315
Bihar,30,1999,1,20,1164,5678
Bihar,30,1999,1,21,46,28
Bihar,30,1999,1,28,318,225
Bihar,30,1999,1,30,31846,40533
Bihar,30,1999,1,33,411,254
Bihar,30,1999,1,36,186,154
Bihar,30,1999,1,40,1287,629
Bihar,30,2000,1,0,2396,3695
Bihar,30,2000,1,9,35,35
Bihar,30,2000,1,13,65,56
Bihar,30,2000,1,15,32,268
Bihar,30,2000,1,18,16844,28958
Bihar,30,2000,1,20,1028,4432
Bihar,30,2000,1,21,114,78
Bihar,30,2000,1,25,222,163
Bihar,30,2000,1,28,129,144
Bihar,30,2000,1,30,32802,35235
Bihar,30,2000,1,33,494,269
Bihar,30,2000,1,34,8,7
Bihar,30,2000,1,36,52,35
Bihar,30,2000,1,40,1388,977
Bihar,30,2001,1,0,2484,3199
Bihar,30,2001,1,9,18,17
Bihar,30,2001,1,14,7,4
Bihar,30,2001,1,15,10,67
Bihar,30,2001,1,20,872,5668
Bihar,30,2001,1,21,20,9
Bihar,30,2001,1,25,3,2
Bihar,30,2001,1,30,1273,1651
Bihar,30,2001,1,33,418,218
Bihar,30,2001,1,34,59,47
Bihar,30,2001,1,36,149,166
Bihar,30,2001,1,40,1550,1187
Bihar,30,2002,1,0,2111,2333
Bihar,30,2002,1,5,27,26
Bihar,30,2002,1,13,4,3
Bihar,30,2002,1,20,846,5565
Bihar,30,2002,1,21,42,23
Bihar,30,2002,1,33,569,363
Bihar,30,2002,1,36,29,29
Bihar,30,2002,1,40,1255,891
Bihar,30,2003,1,0,2034,1229
Bihar,30,2003,1,5,29,29
Bihar,30,2003,1,9,4,4
Bihar,30,2003,1,13,4,3
Bihar,30,2003,1,18,7196,9743
Bihar,30,2003,1,20,788,4203
Bihar,30,2003,1,21,43,21
Bihar,30,2003,1,33,557,351
Bihar,30,2003,1,36,33,33
Bihar,30,2003,1,40,1219,883
Bihar,30,2004,1,0,1985,2749
Bihar,30,2004,1,5,26,24
Bihar,30,2004,1,9,4,4
Bihar,30,2004,1,13,3,2
Bihar,30,2004,1,18,14939,19246
Bihar,30,2004,1,20,742,5920
Bihar,30,2004,1,21,45,14
Bihar,30,2004,1,33,542,343
Bihar,30,2004,1,36,34,50
Bihar,30,2004,1,40,1157,834
Bihar,30,2005,1,0,1909,2138
Bihar,30,2005,1,5,25,23
Bihar,30,2005,1,13,3,2
Bihar,30,2005,1,18,14933,19240
Bihar,30,2005,1,20,112,1103
Bihar,30,2005,1,21,45,27
Bihar,30,2005,1,33,538,322
Bihar,30,2005,1,36,36,47
Bihar,30,2005,1,40,1135,758
Bihar,30,2006,1,0,1821,1615
Bihar,30,2006,1,18,14158,20932
Bihar,30,2006,1,20,628,2676
Bihar,30,2006,1,21,33,23
Bihar,30,2006,1,33,525,367
Bihar,30,2006,1,40,1075,834
Bihar,30,2007,1,0,1807,1903
Bihar,30,2007,1,5,25,24
Bihar,30,2007,1,9,4,6
Bihar,30,2007,1,20,575,1134
Bihar,30,2007,1,21,27,1
Bihar,30,2007,1,33,488,374
Bihar,30,2007,1,40,992,780
Bihar,30,2008,1,0,873,1055
Bihar,30,2008,1,5,4,4
Bihar,30,2008,1,9,2,3
Bihar,30,2008,1,14,200,222
Bihar,30,2008,1,20,559,3242
Bihar,30,2008,1,21,379,211
Bihar,30,2008,1,25,117,68
Bihar,30,2008,1,27,2767,15274
Bihar,30,2008,1,28,20,15
Bihar,30,2008,1,32,6,27.77
Bihar,30,2008,1,33,198,143
Bihar,30,2008,1,34,282,220
Bihar,30,2008,1,37,170,3145
Bihar,30,2008,1,40,722,570
Bihar,30,2009,1,0,870,538
Bihar,30,2009,1,1,4,4
Bihar,30,2009,1,15,45,413
Bihar,30,2009,1,20,519,4066
Bihar,30,2009,1,21,302,200
Bihar,30,2009,1,25,6,5
Bihar,30,2009,1,28,158,140
Bihar,30,2009,1,32,22,18
Bihar,30,2009,1,34,56,44
Bihar,30,2009,1,40,631,625
Bihar,30,2010,1,0,592,860
Bihar,30,2010,1,15,22,201
Bihar,30,2010,1,20,238,2008
Bihar,30,2010,1,21,386,252
Bihar,30,2010,1,25,3,2
Bihar,30,2010,1,28,17,15
Bihar,30,2010,1,33,834,657
Bihar,30,2010,1,34,489,384
Bihar,30,2010,1,40,725,632
Bihar,30,2011,1,0,956,1672
Bihar,30,2011,1,21,423,270
Bihar,30,2011,1,33,476,415
Bihar,30,2011,1,34,267,210
Bihar,30,2011,1,40,659,581
Bihar,30,2012,1,0,956,2037
Bihar,30,2012,1,13,3,3
Bihar,30,2012,1,21,206,46
Bihar,30,2012,1,33,468,410
Bihar,30,2012,1,34,267,207
Bihar,30,2012,1,40,795,696
Bihar,30,2013,1,0,1836,2756
Bihar,30,2013,1,5,25,24
Bihar,30,2013,1,15,1220,17426
Bihar,30,2013,1,20,265,4043
